Product,Brewer Value,Brand Value,Package Value,Segment Value,AB Segment Value,AB Subsegment Value,AB Megasegment Value,Date,Display Count,Display Share,Distribution (%),Feature Count,Feature Share,Price per Unit,Price per Volume,Unit Sales,Volume Sales,Volume Share of Category, Average of Max TemperatureC , Average of Mean TemperatureC , Average of Min TemperatureC , Average of Dew PointC , Average of MeanDew PointC , Average of Min DewpointC , Average of Max Humidity , Average of  Mean Humidity , Average of  Min Humidity , Average of  Max Sea Level PressurehPa , Average of  Mean Sea Level PressurehPa , Average of  Min Sea Level PressurehPa , Average of  Max VisibilityKm , Average of  Mean VisibilityKm , Average of  Min VisibilitykM , Average of  Max Wind SpeedKm/h , Average of  Mean Wind SpeedKm/h , Average of  Max Gust SpeedKm/h , Average of Precipitationmm , Average of  CloudCover , Average of WindDirDegrees ," State GDP(Millions of dollars, seasonally adjusted at annual rates.) "," Alcohol Retail Trade employees (in 1000s, State) ","State Personal income (thousands of dollars, seasonally adjusted,quarterly)","Resident Population in city, Thousands of Persons, Annual, Not Seasonally Adjusted","Per Capita Personal Income in city, Dollars, Annual, Not Seasonally Adjusted",Occupancy (%) ,Labor Force in city,Employment in city,Unemployment in city,Unemp. Rate in city,"Consumer Price Index, Malt Beverages","Consumer Price Index, Wine",Producer Price Index by Industry
BRAND266 18-PACK 12 OZ CAN,ABI,BRAND266,18-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,12/28/2014,147,0.615419002,0.473672814,28,0.071480795,15.82671002,21.10228003,3906,2929.848488,0.244941946,15.25,10.75,6,4.75,-0.75,-6.5,75,53,30.75,1020.5,1018,1015.75,16,15.5,13,16.5,3.5,24.5,1.2075,2.25,141.75,2394469,15.8,1974525376,10109.436,49400,0.675,5034000,4646200,387800,0.077,1.349,14.42,101.5
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,06-01-2014,185,0.743465636,0.595244928,234,0.598823153,16.04500761,19.25477932,2782,2318.552734,0.220556346,25.14285714,20.71428571,15.42857143,13.71428571,12.71428571,10.85714286,86.14285714,67.28571429,47.57142857,1011.571429,1010.285714,1008.714286,16,14.28571429,9.142857143,14,2.714285714,24.33333333,0,1.428571429,261.2857143,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,06-08-2014,184,0.691726256,0.636263246,23,0.069085716,16.40812089,19.69053269,2595,2162.419917,0.211278977,23.71428571,20.14285714,16,14.42857143,13.57142857,12.85714286,86.57142857,71,54.85714286,1012.142857,1010.857143,1009.428571,16,13.57142857,9.428571429,15.85714286,2.857142857,24.28571429,0,4.142857143,263.4285714,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,6/15/2014,178,0.665701949,0.622463794,142,0.303988446,16.24848147,19.49895773,2650,2208.261896,0.192908247,25,20.42857143,15.71428571,14.42857143,13.14285714,11.57142857,86.14285714,67.14285714,47.14285714,1013,1012,1011.142857,16,15.28571429,12.71428571,13.28571429,3.142857143,24.33333333,0,1.428571429,191.8571429,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,6/22/2014,159,0.588668803,0.601496427,169,0.409090192,15.84404356,19.01361282,2650,2208.363474,0.21049662,25.28571429,21.42857143,17.42857143,16.42857143,15.42857143,14.42857143,87.42857143,72.42857143,56.57142857,1012.714286,1011.714286,1010.285714,16,14.42857143,11.28571429,14.57142857,3.428571429,25.28571429,0,3.428571429,243,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,07-06-2014,180,0.538784694,0.652303854,245,0.508165101,16.146975,19.37714509,3652,3042.833221,0.180023015,28.71428571,23.85714286,18.57142857,17.42857143,16.42857143,14.57142857,88.14285714,66.71428571,44.85714286,1014.714286,1013.285714,1011.857143,16,15.71428571,12.57142857,15,3.857142857,24.14285714,0,2,205.7142857,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,7/20/2014,165,0.569875356,0.589998871,242,0.641074809,16.06404166,19.27762109,2298,1915.06995,0.192474498,29.71428571,24.57142857,19,17,16.42857143,14.57142857,83.57142857,64.71428571,45,1015,1013.285714,1011.857143,16,15.71428571,13.71428571,16.14285714,3.857142857,25.28571429,0,1,243.4285714,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,08-03-2014,157,0.544290712,0.617034766,168,0.371583495,15.67290727,18.80824106,2557,2130.543624,0.199544956,28,23.42857143,18.42857143,17.42857143,16,14.57142857,85.71428571,67,48,1015.285714,1014.142857,1012.714286,16,14.71428571,10.28571429,15.42857143,3.285714286,24.28571429,0.072857143,3.142857143,251.2857143,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,8/24/2014,110,0.397292322,0.617272345,352,0.981594954,14.96263591,17.95588133,2805,2337.239164,0.227244479,30.57142857,24.85714286,18.57142857,16.57142857,15,11.71428571,81.14285714,59.71428571,37.71428571,1013.428571,1011.857143,1010.428571,16,15.57142857,13.42857143,14.42857143,2.857142857,23.71428571,0,0.428571429,256,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,8/31/2014,156,0.51382578,0.665346883,414,0.719992862,15.54642614,18.65645763,3231,2692.13161,0.196582038,31,26,21,19,18,17,84,66,48,1010,1009,1007,16,15,10,14,4,26,0,2,232,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,09-07-2014,103,0.408673601,0.588742108,386,1.154087754,15.82742952,18.99367517,2587,2155.725895,0.19462407,32.42857143,26.57142857,20,17.57142857,15.71428571,11.85714286,81.14285714,56.71428571,32,1010.714286,1009.428571,1007.857143,16,15.71428571,13,15.14285714,2.571428571,24.57142857,0.035714286,0.571428571,246.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,9/14/2014,87,0.329100842,0.58901288,183,0.396094371,16.10452982,19.32620883,2345,1954.03141,0.180434338,32.42857143,26.85714286,21.14285714,18,16.28571429,13.42857143,76.14285714,57.57142857,38.57142857,1010,1008.285714,1007,16,16,15.42857143,14.14285714,2.571428571,24,0,1.142857143,219.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,9/21/2014,61,0.245353366,0.554263305,140,0.37666951,16.51917609,19.82380426,2047,1705.967947,0.176005029,27.85714286,22.71428571,17.57142857,16.71428571,15.42857143,12.57142857,87.42857143,66.14285714,43.85714286,1013.571429,1012.285714,1010.428571,16,15.71428571,13.85714286,15,2.285714286,24.42857143,0,0.714285714,222.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,10-12-2014,185,0.750950421,0.632171942,175,0.52142783,15.93101489,19.11798259,3053,2544.057539,0.268040934,25.71428571,21.85714286,17.42857143,16,14.85714286,13.42857143,85.28571429,67.71428571,49.85714286,1015,1013.428571,1012.142857,16,13.57142857,10,15,2,24.28571429,0,2.714285714,253.2857143,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,10/19/2014,60,0.246256323,0.558141858,161,0.451403161,17.15889614,20.59149903,1865,1553.717456,0.173270346,27.57142857,22.14285714,16.42857143,16.42857143,14,10.85714286,87.85714286,64,40,1014.571429,1012.857143,1011.714286,16,15.14285714,9.857142857,12.85714286,1.714285714,20.57142857,0,1.571428571,242.2857143,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,11-02-2014,132,0.530557074,0.612735333,372,0.791647962,16.04165048,19.25075061,2531,2109.392632,0.222042181,28,20.57142857,13.14285714,9,3.714285714,-2.571428571,65.71428571,41.14285714,16,1019.571429,1017.571429,1016.142857,16,16,15.71428571,12.28571429,1.857142857,18.71428571,0,0,216.7142857,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,11-09-2014,185,0.823403946,0.598746904,197,0.632327721,15.52617469,18.63215492,3150,2624.544806,0.304135833,22,18.57142857,15,13.57142857,12.71428571,10.71428571,85.42857143,70.71428571,55,1015.857143,1014.428571,1012.714286,16,14,9.142857143,12.71428571,2.285714286,21.14285714,0,4.714285714,153.7142857,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,11/16/2014,58,0.285646106,0.598819146,41,0.105165698,16.9404113,20.32930673,2003,1669.496984,0.204548887,23.14285714,17.71428571,12,10.57142857,5,-1.142857143,74.85714286,51.57142857,27.85714286,1020.428571,1018.142857,1016.142857,16,15.71428571,13.71428571,13,1.714285714,20.85714286,0,0.571428571,163,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,11/23/2014,31,0.127894232,0.604109648,332,0.727130732,16.96310862,20.35654461,1924,1603.274998,0.167467571,27.42857143,19.85714286,12.28571429,9.142857143,0.857142857,-7,67.57142857,40.42857143,13,1021,1018.857143,1016.857143,16,15.28571429,13.57142857,11.85714286,2.142857143,19.14285714,0,0.571428571,174,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,11/30/2014,92,0.429302446,0.573924605,147,0.357295302,17.38087017,20.85787852,2181,1817.237411,0.147130124,19,17,16,15,13,9,90,75,60,1019,1015,1012,16,14,2,19,7,26,7.62,7,98,2394469,15.5,1974525376,10109.436,49400,0.724,5034400,4641300,393100,0.078,1.235,10.694,101.8
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,12/14/2014,84,0.407153218,0.473950168,351,0.831132439,15.19008749,18.22883414,2391,1992.448167,0.256947788,17.85714286,13.71428571,9.571428571,10.28571429,8.428571429,5.857142857,87,69.28571429,51.14285714,1020.857143,1018.714286,1017,16,14.85714286,11.85714286,11.57142857,1.571428571,18,2.37,2.571428571,157.2857143,2394469,15.8,1974525376,10109.436,49400,0.675,5034000,4646200,387800,0.077,1.349,14.42,101.5
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,12/21/2014,49,0.194399855,0.482731735,337,0.691902059,16.90341869,20.28491382,1529,1274.070067,0.139326123,21.14285714,15.14285714,9,8.571428571,3.571428571,-0.714285714,78,52.57142857,26.71428571,1019.857143,1017.142857,1014.142857,15.57142857,13.85714286,10.71428571,11.14285714,2.285714286,20.6,0,0.285714286,119.1428571,2394469,15.8,1974525376,10109.436,49400,0.675,5034000,4646200,387800,0.077,1.349,14.42,101.5
BRAND266 20-PACK 11.2-13 OZ GLASS,ABI,BRAND266,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,12/28/2014,72,0.29875097,0.44730076,321,0.832386896,17.17056122,20.60549768,1731,1442.394371,0.120587425,15.25,10.75,6,4.75,-0.75,-6.5,75,53,30.75,1020.5,1018,1015.75,16,15.5,13,16.5,3.5,24.5,1.2075,2.25,141.75,2394469,15.8,1974525376,10109.436,49400,0.675,5034000,4646200,387800,0.077,1.349,14.42,101.5
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,06-01-2014,555,2.22689753,0.575913822,512,1.30730989,20.08341485,16.06673188,8851,11063.6887,1.052452555,25.14285714,20.71428571,15.42857143,13.71428571,12.71428571,10.85714286,86.14285714,67.28571429,47.57142857,1011.571429,1010.285714,1008.714286,16,14.28571429,9.142857143,14,2.714285714,24.33333333,0,1.428571429,261.2857143,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,06-08-2014,430,1.620807328,0.539252278,437,1.302566771,20.72568433,16.58054747,6807,8508.675135,0.831339077,23.71428571,20.14285714,16,14.42857143,13.57142857,12.85714286,86.57142857,71,54.85714286,1012.142857,1010.857143,1009.428571,16,13.57142857,9.428571429,15.85714286,2.857142857,24.28571429,0,4.142857143,263.4285714,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,6/15/2014,488,1.820720067,0.530688247,847,1.81805874,20.24833067,16.19866454,8567,10708.58574,0.935475318,25,20.42857143,15.71428571,14.42857143,13.14285714,11.57142857,86.14285714,67.14285714,47.14285714,1013,1012,1011.142857,16,15.28571429,12.71428571,13.28571429,3.142857143,24.33333333,0,1.428571429,191.8571429,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,6/22/2014,559,2.07162409,0.542222798,756,1.826144879,20.65620843,16.52496674,6901,8626.854069,0.822293814,25.28571429,21.42857143,17.42857143,16.42857143,15.42857143,14.42857143,87.42857143,72.42857143,56.57142857,1012.714286,1011.714286,1010.285714,16,14.42857143,11.28571429,14.57142857,3.428571429,25.28571429,0,3.428571429,243,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,6/29/2014,571,2.024091351,0.520732874,764,1.51847894,20.81341803,16.65073443,6813,8515.823426,0.765162987,25.5,22,18,17,16.5,16,87,74.5,61,1012.5,1011,1010,16,15,11,12,3,24,0,4.5,206.5,2332968,15.2,1926214144,10109.436,49400,0.831,5017300,4604200,413100,0.082,1.342,12.082,100
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,07-06-2014,712,2.127629323,0.569900572,818,1.696615966,20.09786523,16.07829219,14922,18652.24145,1.103521783,28.71428571,23.85714286,18.57142857,17.42857143,16.42857143,14.57142857,88.14285714,66.71428571,44.85714286,1014.714286,1013.285714,1011.857143,16,15.71428571,12.57142857,15,3.857142857,24.14285714,0,2,205.7142857,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,7/13/2014,627,2.267976099,0.554468759,459,1.312221858,20.72308877,16.57847101,6839,8548.854059,0.806961042,26.71428571,23,19.14285714,16.85714286,15.85714286,14.85714286,81.85714286,68.14285714,54,1015.857143,1014.714286,1013.142857,16,14.71428571,11,15.28571429,3.714285714,24.57142857,0,2.571428571,249.2857143,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,7/20/2014,632,2.188849077,0.525453998,434,1.152076469,20.49382578,16.39506062,6406,8007.261767,0.804771485,29.71428571,24.57142857,19,17,16.42857143,14.57142857,83.57142857,64.71428571,45,1015,1013.285714,1011.857143,16,15.71428571,13.71428571,16.14285714,3.857142857,25.28571429,0,1,243.4285714,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,7/27/2014,700,2.58817062,0.547442844,780,2.206448587,19.74753067,15.79802454,8062,10076.91824,0.949202022,30.8,25.4,19.6,17.6,16.4,12,83,60.2,36.6,1015.6,1014,1012.4,16,15.8,13.4,14.2,3.4,23.6,0,0,248.4,2380773,15.3,1954980268,10109.436,49400,0.87,5021600,4613100,408500,0.081,1.191,10.961,100.8
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,08-03-2014,626,2.170725255,0.531188856,331,0.731473116,20.57144534,16.45715627,6985,8731.146214,0.817751943,28,23.42857143,18.42857143,17.42857143,16,14.57142857,85.71428571,67,48,1015.285714,1014.142857,1012.714286,16,14.71428571,10.28571429,15.42857143,3.285714286,24.28571429,0.072857143,3.142857143,251.2857143,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,08-10-2014,566,1.998137316,0.547219182,595,1.797705798,20.73873442,16.59098754,6584,8229.958373,0.792724914,29.42857143,24,18.28571429,17.14285714,16.14285714,14,88.71428571,66.57142857,44,1014.857143,1013.714286,1012.428571,16,14.42857143,10.71428571,15.57142857,3.571428571,23.71428571,0,1.285714286,261.8571429,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,8/17/2014,641,2.280179223,0.542489409,450,1.204876884,20.60258937,16.48207149,6578,8222.069425,0.785158677,28.85714286,24,19,17.14285714,15.85714286,14.57142857,81.57142857,64.85714286,47.42857143,1013.714286,1012.142857,1010.571429,16,15.71428571,14.14285714,14.28571429,3.857142857,23.57142857,0,1.857142857,251.8571429,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,8/24/2014,659,2.371699468,0.558109398,254,0.708115763,20.23015367,16.18412293,5973,7466.359691,0.725937271,30.57142857,24.85714286,18.57142857,16.57142857,15,11.71428571,81.14285714,59.71428571,37.71428571,1013.428571,1011.857143,1010.428571,16,15.57142857,13.42857143,14.42857143,2.857142857,23.71428571,0,0.428571429,256,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,8/31/2014,739,2.428546491,0.554591136,835,1.453895427,19.00174972,15.20139978,10844,13554.90845,0.989792444,31,26,21,19,18,17,84,66,48,1010,1009,1007,16,15,10,14,4,26,0,2,232,2380773,15.3,1954980268,10109.436,49400,0.87,5026700,4621800,404900,0.081,1.345,12.402,101.5
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,09-07-2014,678,2.686538941,0.557494536,340,1.017551658,20.19644411,16.15715529,6962,8703.11551,0.785738002,32.42857143,26.57142857,20,17.57142857,15.71428571,11.85714286,81.14285714,56.71428571,32,1010.714286,1009.428571,1007.857143,16,15.71428571,13,15.14285714,2.571428571,24.57142857,0.035714286,0.571428571,246.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,9/14/2014,463,1.759333016,0.578235731,587,1.267535555,19.87125151,15.89700121,7477,9346.695329,0.863069433,32.42857143,26.85714286,21.14285714,18,16.28571429,13.42857143,76.14285714,57.57142857,38.57142857,1010,1008.285714,1007,16,16,15.42857143,14.14285714,2.571428571,24,0,1.142857143,219.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,9/21/2014,425,1.703621632,0.550851044,433,1.16767548,20.24370549,16.19496439,7056,8820.475689,0.91001011,27.85714286,22.71428571,17.57142857,16.71428571,15.42857143,12.57142857,87.42857143,66.14285714,43.85714286,1013.571429,1012.285714,1010.428571,16,15.71428571,13.85714286,15,2.285714286,24.42857143,0,0.714285714,222.2857143,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,9/28/2014,415,1.62917973,0.550527796,816,2.154127908,20.8694483,16.69555864,6788,8485.268897,0.898925802,27,22.33333333,17.33333333,16,14,12.33333333,82,62.66666667,42.66666667,1012.333333,1011.333333,1009,16,16,14.66666667,14.66666667,3,25.33333333,0,1.333333333,203.6666667,2380773,15.4,1954980268,10109.436,49400,0.766,5031200,4629400,401800,0.08,1.189,10.757,99.8
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,10-05-2014,478,1.88863233,0.656640791,482,1.447086299,21.22811545,16.98249236,7624,9530.375311,0.953246473,30.42857143,24.42857143,18,17.85714286,14.42857143,8.571428571,87.42857143,60.28571429,32.42857143,1013.285714,1011.857143,1010.571429,16,13.71428571,8.285714286,12.85714286,1.857142857,19.42857143,0,1.428571429,206,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,10-12-2014,497,2.014708461,0.706441718,491,1.465212202,21.58284822,17.26627857,6473,8091.671629,0.852535442,25.71428571,21.85714286,17.42857143,16,14.85714286,13.42857143,85.28571429,67.71428571,49.85714286,1015,1013.428571,1012.142857,16,13.57142857,10,15,2,24.28571429,0,2.714285714,253.2857143,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,10/19/2014,470,1.917793202,0.717875448,450,1.262431061,21.29137015,17.03309612,6971,8713.452989,0.971723017,27.57142857,22.14285714,16.42857143,16.42857143,14,10.85714286,87.85714286,64,40,1014.571429,1012.857143,1011.714286,16,15.14285714,9.857142857,12.85714286,1.714285714,20.57142857,0,1.571428571,242.2857143,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
BRAND266 30-PACK 12 OZ CAN,ABI,BRAND266,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,10/26/2014,523,2.084916737,0.755487276,535,1.320742982,21.26278992,17.01023194,7180,8974.425924,0.972511994,25.83333333,21,15.83333333,15.16666667,13.33333333,10.83333333,84.83333333,64.5,43.66666667,1015.5,1013.833333,1012.333333,16,15.83333333,13,13.83333333,2,20.83333333,1.058333333,2.166666667,249.3333333,2394469,15.4,1974525376,10109.436,49400,0.804,5033900,4635900,397900,0.079,1.336,12.283,102.7
